ts_code,date,pre_close,open,high,low,close,change,pct_chg,volume,amount
163302.SZ,20240102,0.705,0.716,0.716,0.705,0.713,0.008,1.1348,123.11,8.716
163302.SZ,20240103,0.713,0.703,0.704,0.699,0.701,-0.012,-1.683,227.0,15.933
163302.SZ,20240104,0.701,0.703,0.756,0.701,0.701,0.0,0.0,829.26,58.353
163302.SZ,20240105,0.701,0.703,0.708,0.701,0.701,0.0,0.0,173.3,12.179
163302.SZ,20240108,0.701,0.696,0.697,0.69,0.691,-0.01,-1.4265,311.0,21.542
163302.SZ,20240109,0.691,0.691,0.695,0.687,0.687,-0.004,-0.5789,74.0,5.103
163302.SZ,20240110,0.687,0.688,0.698,0.686,0.687,0.0,0.0,86.4,5.961
163302.SZ,20240111,0.687,0.696,0.697,0.688,0.691,0.004,0.5822,112.0,7.783
163302.SZ,20240112,0.691,0.691,0.693,0.689,0.69,-0.001,-0.1447,165.0,11.408
163302.SZ,20240115,0.69,0.691,0.698,0.691,0.698,0.008,1.1594,32.0,2.216
163302.SZ,20240116,0.698,0.696,0.696,0.688,0.688,-0.01,-1.4327,393.0,27.201
163302.SZ,20240117,0.688,0.69,0.69,0.688,0.688,0.0,0.0,102.0,7.028
163302.SZ,20240118,0.688,0.684,0.749,0.674,0.749,0.061,8.8663,791.9,53.784
163302.SZ,20240119,0.749,0.734,0.734,0.677,0.707,-0.042,-5.6075,332.0,23.01
163302.SZ,20240122,0.707,0.688,0.699,0.669,0.669,-0.038,-5.3748,1009.65,68.388
163302.SZ,20240123,0.669,0.682,0.682,0.662,0.668,-0.001,-0.1495,29.01,1.963
163302.SZ,20240124,0.668,0.681,0.681,0.658,0.676,0.008,1.1976,1057.0,70.512
163302.SZ,20240125,0.676,0.676,0.728,0.671,0.705,0.029,4.2899,723.33,50.294
163302.SZ,20240126,0.705,0.688,0.699,0.683,0.683,-0.022,-3.1206,310.71,21.363
163302.SZ,20240129,0.683,0.686,0.697,0.68,0.68,-0.003,-0.4392,418.0,28.546
163302.SZ,20240130,0.68,0.671,0.671,0.662,0.67,-0.01,-1.4706,478.0,31.9
163302.SZ,20240131,0.67,0.67,0.67,0.656,0.657,-0.013,-1.9403,529.3,34.847
163302.SZ,20240201,0.657,0.657,0.657,0.647,0.65,-0.007,-1.0654,97.0,6.339
163302.SZ,20240202,0.65,0.672,0.672,0.619,0.627,-0.023,-3.5385,1355.85,86.823
163302.SZ,20240205,0.627,0.636,0.636,0.62,0.625,-0.002,-0.319,1184.28,74.136
163302.SZ,20240206,0.625,0.658,0.658,0.585,0.655,0.03,4.8,529.92,34.062
163302.SZ,20240207,0.655,0.662,0.667,0.662,0.664,0.009,1.374,231.0,15.377
163302.SZ,20240208,0.664,0.668,0.678,0.668,0.676,0.012,1.8072,130.0,8.792
163302.SZ,20240219,0.676,0.69,0.69,0.678,0.678,0.002,0.2959,414.0,28.242
163302.SZ,20240220,0.678,0.682,0.694,0.682,0.693,0.015,2.2124,104.0,7.096
163302.SZ,20240221,0.693,0.684,0.705,0.684,0.695,0.002,0.2886,503.0,35.018
163302.SZ,20240222,0.695,0.706,0.706,0.691,0.703,0.008,1.1511,111.0,7.72
163302.SZ,20240223,0.703,0.703,0.708,0.697,0.708,0.005,0.7112,25.0,1.757
163302.SZ,20240226,0.708,0.714,0.714,0.7,0.7,-0.008,-1.1299,134.0,9.427
163302.SZ,20240227,0.7,0.711,0.711,0.702,0.71,0.01,1.4286,693.0,49.23
163302.SZ,20240228,0.71,0.711,0.717,0.7,0.7,-0.01,-1.4085,1289.52,90.964
163302.SZ,20240229,0.7,0.7,0.708,0.7,0.708,0.008,1.1429,111.0,7.82
